id,sampleId,pointId,x,y,floor,mapId,sessionId,dataSplit,deviceModel,androidVersion,appVersion,note,sourceMode,moveDirection,intervalMeters,azimuth,ssid,bssid,rssi,frequency,scanFreshness,scanUpdated,duplicateScore,timestamp
38,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e1:ec,-62,5300,FRESH,true,0.0,1780144654856
39,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,E-Mirror,c0:c7:0a:d6:e0:89,-63,2412,FRESH,true,0.0,1780144654856
40,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e2:f8,-63,2437,FRESH,true,0.0,1780144654856
41,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,TPE-Free,20:9c:b4:26:a6:70,-63,5240,FRESH,true,0.0,1780144654856
42,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e3:5c,-63,5785,FRESH,true,0.0,1780144654856
43,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,spicynoodlekk,d6:86:60:5f:1f:0b,-64,2447,FRESH,true,0.0,1780144654856
44,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e3:57,-64,5785,FRESH,true,0.0,1780144654856
45,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e2:1c,-64,5520,FRESH,true,0.0,1780144654856
46,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e2:1c,-64,5520,FRESH,true,0.0,1780144654856
47,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e2:1c,-64,5520,FRESH,true,0.0,1780144654856
48,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e2:1c,-64,5520,FRESH,true,0.0,1780144654856
49,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e3:5d,-64,5785,FRESH,true,0.0,1780144654856
50,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e2:17,-64,5520,FRESH,true,0.0,1780144654856
51,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,meeting,c0:c7:0a:16:e3:5e,-64,5785,FRESH,true,0.0,1780144654856
52,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Live-streaming,c0:c7:0a:96:e1:e9,-65,2437,FRESH,true,0.0,1780144654856
53,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e3:5c,-65,5785,FRESH,true,0.0,1780144654856
54,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,E-Mirror,c0:c7:0a:d6:e2:1d,-65,5520,FRESH,true,0.0,1780144654856
55,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Live-streaming,c0:c7:0a:96:e2:1d,-65,5520,FRESH,true,0.0,1780144654856
56,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e2:1d,-65,5520,FRESH,true,0.0,1780144654856
57,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:16:e2:1d,-65,5520,FRESH,true,0.0,1780144654856
58,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,meeting,c0:c7:0a:16:e2:1e,-65,5520,FRESH,true,0.0,1780144654856
